"species","start_year","end_year","trend_type","region","trend","lci","uci","percent_change","p_ch_lci","p_ch_uci","prob_decline","prob_decline_GT30","prob_decline_GT50","prob_decline_GT70","mean_abundance","mean_observed","mean_n_surveys","centered_log_trend","centered_log_trend_lci","centered_log_trend_uci","region_type"
"American Golden-Plover",2011,2024,"Recent-three-generation","East Inland",-1.27082730402017,-12.8887051428827,16.199741823075,-25.0566674165141,-83.3670952148431,604.15317208714,0.61825,0.468,0.3255,0.13625,3.13438010628756,NA,NA,-0.00119636865664256,-0.16341079820725,0.0959273593894249,"Region"
"American Golden-Plover",2011,2024,"Recent-three-generation","Midcontinental",3.81103953867929,-16.7460544752839,29.4209545437174,51.8611645577156,-90.7686995925974,2757.98789185475,0.3885,0.30125,0.22775,0.13175,9.39079194149933,NA,NA,0.0455010210764147,-0.162783210738773,0.213135734678977,"Region"
"American Golden-Plover",2011,2024,"Recent-three-generation","Northeast US Coastal",-0.995522615449622,-7.29550831256246,7.03172286280192,-15.0788333568001,-62.6483234340944,141.914951564831,0.64325,0.336,0.105,0.008,0.125722725035839,NA,NA,0.00367516070207869,-0.154946958412496,0.114340740159779,"Region"
"American Golden-Plover",2011,2024,"Recent-three-generation","Ontario",-16.7234804872637,-24.9434822088903,-8.44359642043394,-90.6826995339677,-97.6008943568254,-68.2346658223158,1,0.99975,0.9985,0.969,0.0332294503945357,NA,NA,-0.16996096713367,-0.348281207096255,-0.0354529011024407,"Region"
"American Golden-Plover",1998,2011,"Previous-three-generation","Atlantic Canada",-8.85168125283891,-15.0749194466262,-2.45528805703057,-70.2558499856864,-88.0472569831305,-27.6150134956958,0.99675,0.9695,0.875,0.507,7.52272335654031,NA,NA,-0.024418967734053,-0.065815932414218,-0.00366003869234205,"Region"
"American Golden-Plover",1998,2011,"Previous-three-generation","East Inland",2.73216249636184,-2.38066476497352,9.50889768309252,37.8560544597587,-26.8918084657425,225.718453640877,0.171,0.019,0,0,1.97109362826786,NA,NA,0.095410336411948,0.0231723886149147,0.17280080825759,"Region"
"American Golden-Plover",1998,2011,"Previous-three-generation","Midcontinental",-1.78379685411806,-16.0047610709277,15.3955028781095,-26.0630802410833,-89.6411685518635,543.362417622599,0.60925,0.4755,0.36025,0.19975,2.18298233725259,NA,NA,0.047478804901267,-0.113076464510909,0.196876905273252,"Region"
"American Golden-Plover",1998,2011,"Previous-three-generation","Northeast US Coastal",-5.61206156245212,-9.77827980897999,-0.960347826737626,-53.4841279064715,-73.755134653577,-11.7898857345842,0.99025,0.89975,0.59725,0.066,0.226271342383571,NA,NA,0.0108465705383659,-0.0642954050577863,0.0880429810204657,"Region"
"American Golden-Plover",1998,2011,"Previous-three-generation","Ontario",-8.94032344990974,-13.6964614406484,-4.12791183497559,-70.4543920612088,-85.2642638809402,-42.1906022443044,0.99975,0.99425,0.9365,0.518,0.207156100846429,NA,NA,-0.0251298647009729,-0.106526224229741,0.0538072321718765,"Region"
"Semipalmated Plover",2004,2024,"15-year","Atlantic Canada",1.23205208992364,-0.985216061251998,3.94392720281663,25.4352086714485,-17.9646787478657,116.761642576089,0.155,0.00425,0,0,44.3669538741042,NA,NA,-0.00878434328751218,-0.0586880240858891,0.0167581686756403,"Region"
"Semipalmated Plover",2004,2024,"15-year","East Inland",-3.57593381455404,-5.25240331777953,-1.73273011032582,-52.1238837729116,-66.0089912046386,-29.5018356015647,0.9975,0.9725,0.602,0.003,5.93071167384792,NA,NA,-0.0574083586702881,-0.107197326783651,-0.0271670707371792,"Region"
"Semipalmated Plover",2004,2024,"15-year","Midcontinental",7.00552838040177,-1.79501147959448,20.4951768035745,227.329130818042,-30.3900970106547,4062.87708222981,0.07825,0.02575,0.007,0,12.6199271687089,NA,NA,0.04532398093132,-0.048843030970368,0.146056937210415,"Region"
"Semipalmated Plover",2004,2024,"15-year","Northeast US Coastal",-1.6140383157643,-3.18655091249689,0.168385366729565,-28.2285913718238,-47.6744439069778,3.42212745231916,0.96225,0.4395,0.01075,0,34.070146014381,NA,NA,-0.0372610880436222,-0.0871974071047284,-0.0106212285902906,"Region"
"Semipalmated Plover",2004,2024,"15-year","Ontario",-5.95287719624963,-9.39393928732868,-1.65693395728412,-71.4760241002018,-86.0958328232487,-28.4062874355952,0.99425,0.97275,0.896,0.5505,2.39532459299183,NA,NA,-0.0825437143239672,-0.142237222749393,-0.030253034721835,"Region"
"Semipalmated Plover",2004,2024,"15-year","Pacific and Intermountain",4.49586550595048,0.468176785174346,9.11537507262679,136.657348120637,9.79193188535189,472.425533073018,0.015,0.00075,0,0,3.08786364260405,NA,NA,0.0228022532607753,-0.0406949415002201,0.0722209007449763,"Region"
"Semipalmated Plover",2004,2024,"15-year","Southeast Coastal",5.67546368483622,0.908430461429085,13.7496404399174,176.140469464674,19.8254494023876,1215.22742629691,0.009,0.001,0,0,38.7453728420139,NA,NA,0.0337897633978026,-0.00958129130793704,0.0747361850000947,"Region"
"Semipalmated Plover",2004,2024,"15-year","Texas Coastal",-11.2664381436962,-21.7184352072027,0.447096838762808,-91.0424785101966,-99.2532246325422,9.33212408420225,0.971,0.947,0.913,0.83825,24.9470303831298,NA,NA,-0.142486084841145,-0.271530560490149,-0.015252302611063,"Region"
"Semipalmated Plover",1980,2024,"Long-term","Atlantic Canada",0.705852210614574,-0.454533573582941,2.05750763161509,34.4931513222075,-18.1638136540877,145.006811012855,0.13,0.0055,5e-04,0,39.4875247752208,NA,NA,0.00680787599569621,-0.0164649715921703,0.0237094789072659,"Region"
